0;13.5628941950619;_a4_;{'d0': {'_a4_': 0.4899762030460544, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 4.816684445098421};27.1257883901237;0.0
41940;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41941;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41942;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41943;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41944;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41945;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41946;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41947;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41948;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41949;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41950;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41951;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41952;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41953;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41954;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41955;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41956;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41957;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41958;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41959;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41960;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41961;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41962;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41963;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41964;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41965;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41966;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41967;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41968;-13.7329775606083;(((_a6_ ** x) * x) * (pow2(_a1_) / _a3_));{'d0': {'_a1_': 78.48321601082499, '_a3_': 3467.640161402469, '_a6_': 0.5630948629068724, '_a0_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 0.7182935181368597};-78.8632911300494;25.698668004416295
41969;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41970;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41971;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41972;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41973;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41974;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41975;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41976;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41977;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41978;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41979;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41980;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41981;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41982;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41983;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41984;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41985;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41986;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41987;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41988;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41989;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41990;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41991;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41992;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41993;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41994;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41995;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41996;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41997;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41998;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
41999;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42000;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42001;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42002;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42003;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42004;-33.5412644303658;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.732268066491056
42005;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
42006;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
42007;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
42008;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
42009;-25.1400911353260;sin((y / sqrt(_a4_)));{'d0': {'_a4_': 0.46179698588907664, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058790648};-85.7947101897239;17.757263959535862
42010;-24.4005443532582;sin((y / cos(_a4_)));{'d0': {'_a4_': 0.8236385814451433, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058795011};-85.7947101896882;18.49681074158586
42011;-24.4005443532582;sin((y / cos(_a4_)));{'d0': {'_a4_': 0.8236385814451433, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058795011};-85.7947101896882;18.49681074158586
42012;-24.4005443532582;sin((y / cos(_a4_)));{'d0': {'_a4_': 0.8236385814451433, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058795011};-85.7947101896882;18.49681074158586
42013;-24.4005443532582;sin((y / cos(_a4_)));{'d0': {'_a4_': 0.8236385814451433, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7335038058795011};-85.7947101896882;18.49681074158586
42014;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42015;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42016;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42017;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42018;-9.59309564616947;(-(_a3_) * ((y + (x + (_a7_ * _a0_))) * y));{'d0': {'_a0_': -5.5147388027388065, '_a3_': 0.3919241257856145, '_a7_': 0.8009240546666827, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.715987306569867};-79.0562419258578;29.93502531675934
42019;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42020;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
42021;-20.2545719804572;(sin((y / cos(_a4_))) * _a4_);{'d0': {'_a4_': 0.9184376820960446, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7193079695738439};-86.9673015770683;23.22907880807686
