0;19.6574702640870;_a6_;{'d0': {'_a6_': 0.49915563956523623, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 5.901687650940423};39.3149405281739;0.0
40012;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40013;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40014;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40015;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40016;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40017;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40018;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40019;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40020;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40021;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40022;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40023;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40024;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40025;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40026;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40027;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40028;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40029;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40030;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40031;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40032;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40033;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40034;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40035;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40036;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40037;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40038;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40039;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40040;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40041;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40042;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40043;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40044;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40045;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40046;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40047;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40048;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40049;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40050;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40051;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40052;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40053;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40054;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40055;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40056;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40057;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40058;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40059;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40060;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40061;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40062;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40063;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40064;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40065;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40066;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40067;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40068;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40069;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40070;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40071;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40072;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40073;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40074;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40075;-1.63437027960499;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099935
40076;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40077;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40078;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40079;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40080;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40081;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40082;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40083;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40084;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40085;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40086;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40087;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40088;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40089;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40090;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40091;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40092;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40093;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40094;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40095;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40096;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40097;-1.28406832243524;(_a7_ * y);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40098;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40099;-1.28406832243524;(_a7_ * x);{'d0': {'_a7_': 1.2930868944915206, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.5078976121635623};-12.0326727778524;4.732268066491027
40100;18.0308841283323;(pow2((((x + _a3_) * y) + _a0_)) * x);{'d0': {'_a0_': -1.1861341870394393, '_a3_': -0.5016868886163522, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.2634995120340857};-14.0902917232833;25.076029989973897
40101;18.0308841283323;(pow2((((x + _a3_) * y) + _a0_)) * x);{'d0': {'_a0_': -1.1861341870394393, '_a3_': -0.5016868886163522, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.2634995120340857};-14.0902917232833;25.076029989973897
