0;-24.4729364497409;x;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.4513060446144521};-48.9458728994819;0.0
42971;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42972;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42973;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42974;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42975;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42976;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42977;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42978;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42979;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42980;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42981;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42982;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42983;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42984;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42985;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
42986;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42987;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42988;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42989;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42990;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42991;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42992;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42993;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42994;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42995;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42996;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42997;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42998;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
42999;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43000;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43001;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43002;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43003;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43004;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43005;-38.7987200687494;(x / _a7_);{'d0': {'_a7_': 0.7918260093358558, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;5.800291766402403
43006;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43007;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43008;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43009;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43010;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43011;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43012;-26.6918591388900;((y / sqrt(_a4_)) ** _a4_);{'d0': {'_a4_': 0.800387563005244, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6954500667195758};-88.9911245238249;17.80370312302224
43013;-26.6918591388900;((y / sqrt(_a4_)) ** _a4_);{'d0': {'_a4_': 0.800387563005244, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6954500667195758};-88.9911245238249;17.80370312302224
43014;-26.6918591388900;((y / sqrt(_a4_)) ** _a4_);{'d0': {'_a4_': 0.800387563005244, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6954500667195758};-88.9911245238249;17.80370312302224
43015;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43016;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43017;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43018;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43019;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43020;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43021;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43022;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43023;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43024;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43025;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43026;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43027;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43028;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43029;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43030;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43031;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43032;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43033;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43034;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43035;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43036;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43037;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43038;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43039;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43040;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43041;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43042;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43043;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43044;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43045;-26.6918591388900;((y / sqrt(_a4_)) ** _a4_);{'d0': {'_a4_': 0.800387563005244, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6954500667195758};-88.9911245238249;17.80370312302224
43046;-26.6918591388900;((y / sqrt(_a4_)) ** _a4_);{'d0': {'_a4_': 0.800387563005244, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6954500667195758};-88.9911245238249;17.80370312302224
43047;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43048;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43049;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43050;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43051;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43052;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43053;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43054;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43055;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43056;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43057;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43058;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43059;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43060;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
43061;-39.8667437686608;(x * _a7_);{'d0': {'_a7_': 1.262903703951793, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.6930560629825175};-89.1980236703035;4.732268066491004
